BuyerAgentAOR,ListAgentAOR,Flooring,ViewYN,PoolPrivateYN,OriginalListPrice,ListingKey,CloseDate,ClosePrice,ListAgentFirstName,ListAgentLastName,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,BuyerOfficeName,CoListOfficeName,ListAgentFullName,CoListAgentFirstName,CoListAgentLastName,BuyerAgentMlsId,BuyerAgentFirstName,BuyerAgentLastName,AssociationFeeFrequency,ListingKeyNumeric,MLSAreaMajor,CountyOrParish,MlsStatus,AttachedGarageYN,ParkingTotal,PropertySubType,LotSizeAcres,SubdivisionName,BuyerOfficeAOR,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,CoBuyerAgentFirstName,PurchaseContractDate,ListingContractDate,StateOrProvince,FireplaceYN,Stories,Levels,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,OriginatingSystemName,OriginatingSystemSubName,flag_missing_coords,flag_zero_coords,flag_bad_longitude
,Mlslistings,"Laminate,Tile",False,,1999800.0,1153268617,2026-02-27,2090000.0,Don,Hoang,37.30736109,-121.77460316,4146 Moonflower Court,Residential,2023.0,1999800.0,0,"Provence Realty, Inc.",,"Provence Realty, Inc.",Don Hoang,Bertha,Gonzalez,ML491343,Syeda,Badar,,1153268617,699 - Not Defined,Santa Clara,Closed,True,2.0,SingleFamilyResidence,0.1832,,,1976.0,4146.0,ML82030086,2.0,San Jose,4.0,2026-02-27,,2026-02-19,2026-02-19,CA,True,,,7980.0,,False,2.0,Other,95135,,7980.0,CRMLS,CRMLS_MLSL,False,False,False
BeverlyHillsGreaterLa,BeverlyHillsGreaterLa,,True,False,1100000.0,1153266191,2026-02-19,1128370.0,Charles W,Clark,34.089335,-118.218048,,Residential,1560.0,1100000.0,0,Compass,Compass,,Charles W Clark,,,CLW-X57855,Charles W,Clark,,1153266191,680 - Mount Washington,Los Angeles,Closed,True,0.0,SingleFamilyResidence,0.1939,,OutOfAreaBoard,1915.0,,26654551,2.0,Los Angeles,2.0,2026-02-19,,2026-02-19,2026-02-19,CA,False,,MultiSplit,8446.0,,False,,,90065,,8446.0,CRMLS,CRMLS_CL,False,False,False
SouthBay,SouthBay,"Tile,Wood",True,False,6150000.0,1153265902,2026-02-20,6150000.0,Brook,Billings,33.884916,-118.380461,1807 9th,Residential,5000.0,6150000.0,0,Compass,Compass,,Brook Billings,,,SCASKJEN,Jennifer,Caskey,,1153265902,147 - Manhattan Bch Mira Costa,Los Angeles,Closed,True,3.0,SingleFamilyResidence,0.1722,,SouthBay,2026.0,1807.0,SB26038043,7.0,Manhattan Beach,6.0,2026-02-20,Starr,2026-02-19,2026-02-19,CA,True,2.0,Two,7500.0,1.0,False,3.0,Manhattan Unified,90266,0.0,7500.0,CRMLS,CRMLS_CRM,False,False,False
NorthSanDiegoCounty,NorthSanDiegoCounty,,True,False,1000000.0,1153263672,2026-02-19,1010000.0,Cyndi,Stetson,33.017396,-117.054304,16821 PALMERO Drive,Residential,2061.0,1000000.0,0,Willis Allen Real Estate,Willis Allen Real Estate,,Cyndi Stetson,,,ND152420,Cyndi,Stetson,Monthly,1153263672,92128 - Rancho Bernardo,San Diego,Closed,True,2.0,SingleFamilyResidence,0.18,,NorthSanDiegoCounty,1969.0,16821.0,NDP2601633,3.0,San Diego,4.0,2026-02-19,,2026-02-09,2026-01-17,CA,True,2.0,Two,0.18,0.0,,2.0,Poway Unified,92128,60.0,7840.8,CRMLS,CRMLS_CRP,False,False,False
,SanDiego,,False,False,499000.0,1153263293,2026-02-26,571000.0,Erika,Walker,32.69964414,-117.06469843,6231 Amesbury,Residential,1107.0,499000.0,4,Compass,BLVDS Realty,,Erika Walker,,,812921,Vanessa,Munoz,,1153263293,92114 - Encanto,San Diego,Closed,True,4.0,SingleFamilyResidence,,San Diego,,1962.0,6231.0,260004058SD,2.0,San Diego,3.0,2026-02-26,,2026-02-23,2026-02-19,CA,True,1.0,One,,,False,2.0,,92114,,,CRMLS,CRMLS_SAND,False,False,False
,Mlslistings,,False,,2695000.0,1153263002,2026-02-19,2695000.0,Ravi,Jagtiani,37.36983745,-122.01407378,422 Liquidambar Way,Residential,2017.0,2695000.0,0,Intero Real Estate Services,,,Ravi Jagtiani,,,ML922413,Lennart,Persson,,1153263002,699 - Not Defined,Santa Clara,Closed,True,2.0,SingleFamilyResidence,0.2066,,,1970.0,422.0,ML82035606,3.0,Sunnyvale,4.0,2026-02-19,,2026-02-19,2026-02-19,CA,True,,,9000.0,,False,2.0,Other,94086,,9000.0,CRMLS,CRMLS_MLSL,False,False,False
SouthBay,SouthBay,,True,False,2400000.0,1153260660,2026-02-19,2400000.0,Richard,Haynes,33.79732,-118.35646,4400 Lucera,Residential,1893.0,2400000.0,0,Haynes Real Estate,Strand Hill Properties,,Richard Haynes,,,SDANIKYL,Kyle,Daniels,,1153260660,164 - Valmonte,Los Angeles,Closed,True,2.0,SingleFamilyResidence,0.2417,,SouthBay,1951.0,4400.0,SB26037574,3.0,Palos Verdes Estates,4.0,2026-02-19,,2026-02-19,2026-01-03,CA,True,2.0,Two,10527.0,2.0,False,2.0,Palos Verdes Peninsula Unified,90274,0.0,10527.0,CRMLS,CRMLS_CRM,False,False,False
Mlslistings,Mlslistings,,False,,,1153258922,2026-02-17,3580000.0,Cathy,Rohrs,37.31937327,-122.01697012,10276 Richwood Drive,Residential,2076.0,3580000.0,0,Christie's International Real Estate Sereno,Keller Williams Palo Alto,,Cathy Rohrs,,,ML5100243,Swati,Biswas,,1153258922,699 - Not Defined,Santa Clara,Closed,True,2.0,SingleFamilyResidence,0.1703,,Mlslistings,1959.0,10276.0,ML82035587,3.0,Cupertino,3.0,2026-02-17,,2026-02-17,2026-02-17,CA,True,,,7420.0,,False,2.0,Other,95014,,7420.0,CRMLS,CRMLS_MLSL,False,False,False
SanDiego,SanDiego,"Carpet,Tile,Wood",True,False,2249900.0,1153257620,2026-02-06,2100000.0,Chad,Dannecker,32.73607937,-117.1734957,1295 W Redwood St,Residential,4667.0,2249900.0,0,Compass,"David Genzler, Broker",,Chad Dannecker,,,SAND-640861,David,Genzler,,1153257620,92103 - Mission Hills,San Diego,Closed,,2.0,SingleFamilyResidence,0.1342,San Diego,SanDiego,1989.0,1295.0,260004046SD,6.0,San Diego,5.0,2026-02-06,,2026-01-29,2026-01-25,CA,True,,ThreeOrMore,5845.0,,False,2.0,,92103,,5845.0,CRMLS,CRMLS_SAND,False,False,False
Mlslistings,Mlslistings,,False,,,1153255263,2026-02-19,1570000.0,Jose,Salas,37.26057315,-121.84917955,495 Churchill Park Drive,Residential,2533.0,1570000.0,0,Coldwell Banker Realty,Coldwell Banker Realty,,Jose Salas,,,ML5104187,Mario,Desantis,,1153255263,699 - Not Defined,Santa Clara,Closed,True,3.0,SingleFamilyResidence,0.1446,,Mlslistings,1974.0,495.0,ML82035570,3.0,San Jose,5.0,2026-02-19,,2026-02-19,2026-02-19,CA,True,,,6300.0,,False,3.0,San Jose Unified,95136,,6300.0,CRMLS,CRMLS_MLSL,False,False,False
MontebelloDistrict,MontebelloDistrict,,False,True,760000.0,1153254532,2026-02-11,760000.0,ANNA MARIE,CERVANTES,34.036125,-118.132206,211 W Markland Dr,Residential,1233.0,760000.0,0,EXP REALTY,EXP REALTY,,ANNA MARIE CERVANTES,,,M445810,ANNA MARIE,CERVANTES,,1153254532,641 - Monterey Park,Los Angeles,Closed,False,1.0,SingleFamilyResidence,0.1435,,MontebelloDistrict,1951.0,211.0,MB26033441,1.0,Monterey Park,3.0,2026-02-11,,2026-01-02,2025-12-29,CA,True,1.0,One,6252.0,3.0,False,1.0,Montebello Unified,91754,0.0,6252.0,CRMLS,CRMLS_CRM,False,False,False
Southland,Southland,"Carpet,Stone,Wood",True,True,2900000.0,1153253218,2026-02-20,2900000.0,Kevin,Godley,34.207719,-118.701864,16 Mustang Lane,Residential,5615.0,2900000.0,0,"Pinnacle Estate Properties, Inc.",Julio Aguilar,,Kevin Godley,,,SR151506650,Julio,Aguilar,Monthly,1153253218,BC - Bell Canyon,Ventura,Closed,True,3.0,SingleFamilyResidence,1.95,,Southland,1982.0,16.0,SR26037748,7.0,Bell Canyon,5.0,2026-02-20,,2026-02-19,2026-02-19,CA,True,2.0,Two,84942.0,1.0,False,3.0,Las Virgenes,91307,410.0,84942.0,CRMLS,CRMLS_CRM,False,False,False
PalmSprings,PalmSprings,Laminate,True,True,410000.0,1153250727,2026-02-09,410000.0,Debbie,Toohey,33.974121,-116.505896,10304 Santa Cruz Road,Residential,1134.0,410000.0,41,Pinnacle Realty Advisors,Pinnacle Realty Advisors,,Debbie Toohey,,,CLW-49168,Debbie,Toohey,,1153250727,340 - Desert Hot Springs,Riverside,Closed,,2.0,SingleFamilyResidence,0.18,Not in a Development,PalmSprings,1977.0,10304.0,26654199PS,2.0,Desert Hot Springs,3.0,2026-02-09,,2026-02-09,2025-12-30,CA,False,1.0,One,7841.0,,False,2.0,,92240,,7841.0,CRMLS,CRMLS_CL,False,False,False
,Mlslistings,,False,,,1153249256,2026-02-18,2000000.0,Jing,Pan,37.56333894,-122.05594753,5300 Shamrock,Residential,1857.0,2000000.0,0,Keller Williams Thrive,,BQ Realty,Jing Pan,Steven,Chen,ML490697,Ying,Zhang,Monthly,1153249256,699 - Not Defined,Alameda,Closed,True,2.0,SingleFamilyResidence,0.0863,,,1990.0,5300.0,ML82035537,3.0,Fremont,4.0,2026-02-18,Sherry,2026-02-18,2026-02-18,CA,True,,,3760.0,,False,2.0,Fremont Unified,94555,47.0,3760.0,CRMLS,CRMLS_MLSL,False,False,False
SanDiego,SanDiego,"Carpet,Tile,Wood",True,True,4200000.0,1153248885,2026-02-19,4200000.0,Tim,Van Damm,32.97040358,-117.21987567,4631 Rancho Laguna Bend,Residential,5275.0,4200000.0,0,Berkshire Hathaway HomeServices California Properties,Compass,,Tim Van Damm,,,SAND-665901,Jennifer,Anderson,Monthly,1153248885,92130 - Carmel Valley,San Diego,Closed,,8.0,SingleFamilyResidence,0.51,,SanDiego,2003.0,4631.0,260004028SD,6.0,San Diego,5.0,2026-02-19,Patrick,2026-01-20,2026-02-19,CA,False,2.0,Two,22215.0,,False,4.0,,92130,800.0,22215.0,CRMLS,CRMLS_SAND,False,False,False
Downey,Downey,,False,False,580000.0,1153247272,2026-02-19,580000.0,Frank,Porras,33.967324,-118.134414,7314 Cleargrove,Residential,1210.0,580000.0,0,KASE Real Estate,KASE Real Estate,,Frank Porras,,,DWPORFRA,Frank,Porras,,1153247272,699 - Not Defined,Los Angeles,Closed,True,1.0,SingleFamilyResidence,0.1385,,Downey,1952.0,7314.0,DW26037654,2.0,Downey,3.0,2026-02-19,,2026-01-21,2026-01-21,CA,True,1.0,One,6034.0,3.0,False,1.0,Downey Unified,90240,0.0,6034.0,CRMLS,CRMLS_CRM,False,False,False
Mlslistings,Mlslistings,,False,,,1153245917,2026-02-19,1325000.0,Jordan,Mott,37.29926739,-121.88236585,1934 Kirkland Avenue,Residential,891.0,1325000.0,0,Intero Real Estate Services,Christie's International Real Estate Sereno,,Jordan Mott,,,ML5089341,Drew,Dapkus,,1153245917,699 - Not Defined,Santa Clara,Closed,True,1.0,SingleFamilyResidence,0.1377,,Mlslistings,1950.0,1934.0,ML82035521,1.0,San Jose,2.0,2026-02-19,Maxwell,2026-02-19,2026-02-19,CA,True,,,6000.0,,False,1.0,San Jose Unified,95125,,6000.0,CRMLS,CRMLS_MLSL,False,False,False
CaliforniaDesert,CaliforniaDesert,,True,False,129000.0,1153243408,2026-02-27,120000.0,Sean,Gerber,34.352158,-116.479648,5633 Maloof Lane,Residential,1140.0,129000.0,8,HomeSmart,HomeSmart,,Sean Gerber,,,CDAR-D22015,Sean,Gerber,,1153243408,358 - Landers/Johnson Valley,San Bernardino,Closed,False,3.0,SingleFamilyResidence,5.0,Not Applicable-1,CaliforniaDesert,1960.0,5633.0,219143497DA,1.0,Johnson Valley,2.0,2026-02-27,,2026-02-27,2026-02-19,CA,True,1.0,One,217800.0,,False,3.0,,92285,,217800.0,CRMLS,CRMLS_CDAR,False,False,False
BeverlyHillsGreaterLa,BeverlyHillsGreaterLa,,False,False,1950000.0,1153242863,2026-02-19,1950000.0,Lori,Harris,34.100976,-118.273511,2235 Hyperion Avenue,Residential,1832.0,1950000.0,0,Keller Williams Realty Los Feliz,The Beverly Hills Estates,Keller Williams Realty Los Feliz,Lori Harris,Brock,Harris,CLW-C131012,Marco,Salari,,1153242863,637 - Los Feliz,Los Angeles,Closed,,0.0,SingleFamilyResidence,0.0923,,OutOfAreaBoard,1985.0,2235.0,26654203,3.0,Los Angeles,3.0,2026-02-19,Brent,2026-02-19,2026-02-19,CA,False,,MultiSplit,4022.0,,False,,,90027,,4022.0,CRMLS,CRMLS_CL,False,False,False
Mlslistings,BayEast,"Carpet,Tile",,False,1570000.0,1153242113,2026-02-19,1575000.0,Alan,Pegah,37.772586,-121.78071687,12560 Morgan Territory Rd,Residential,3006.0,1570000.0,0,Coldwell Banker Realty,BRG Realty,,Alan Pegah,,,CCBE-MLL5102721,Manuel,Adari,,1153242113,,Contra Costa,Closed,True,5.0,SingleFamilyResidence,7.36,LIVERMORE,Mlslistings,1979.0,12560.0,41124519,3.0,Livermore,4.0,2026-02-19,,2026-02-19,2026-02-19,CA,True,,MultiSplit,320602.0,,False,5.0,,94551,,320602.0,CRMLS,CRMLS_CCBE,False,False,False
SanDiego,SanDiego,,False,False,2400000.0,1153237196,2026-02-17,2395000.0,Brian,Connelly,32.975075,-117.20336782,5325 Vista Del Dios,Residential,3428.0,2400000.0,0,Compass,Coldwell Banker Realty,Compass,Brian Connelly,Simone,McNally,SAND-673618,Omid,Maghamfar,Monthly,1153237196,92130 - Carmel Valley,San Diego,Closed,,6.0,SingleFamilyResidence,4.7325,Rancho Santa Fe,SanDiego,1990.0,5325.0,260004008SD,4.0,San Diego,5.0,2026-02-17,Leili,2026-02-17,2026-02-17,CA,True,2.0,Two,206148.0,,False,3.0,,92130,590.0,206148.0,CRMLS,CRMLS_SAND,False,False,False
PasadenaFoothills,PasadenaFoothills,,False,False,3800000.0,1153235137,2026-02-25,3800000.0,Kathy,Seuylemezian,34.20043,-118.197631,4362 Beulah Drive,Residential,3857.0,3800000.0,0,Coldwell Banker Realty,Coldwell Banker Realty,,Kathy Seuylemezian,,,P13510,Kathy,Seuylemezian,,1153235137,634 - La Canada Flintridge,Los Angeles,Closed,True,2.0,SingleFamilyResidence,0.2662,Not Applicable,PasadenaFoothills,1946.0,4362.0,P1-25922,4.0,La Canada Flintridge,4.0,2026-02-25,,2026-02-19,2025-12-04,CA,True,2.0,Two,11595.0,,False,2.0,,91011,,11595.0,CRMLS,CRMLS_CRF,False,False,False
Delta,Delta,"Carpet,Tile",,False,400000.0,1153231934,2026-02-27,450000.0,Camila,Loving,37.96645683,-122.02286338,3200 Sheffield Pl,Residential,1087.0,400000.0,0,Real Brokerage Technologies,Real Brokerage Technologies,,Camila Loving,,,BMLS-R02172553,Camila,Loving,,1153231934,,Contra Costa,Closed,True,2.0,SingleFamilyResidence,0.2135,CRAWFORD VILLAGE,Delta,1952.0,3200.0,41124495,1.0,Concord,3.0,2026-02-27,,2026-02-20,2026-02-19,CA,True,1.0,One,9300.0,,False,2.0,,94518,,9300.0,CRMLS,CRMLS_BMLS,False,False,False
SouthwestRiversideCounty,NorthSanDiegoCounty,Wood,True,False,6500000.0,1153229957,2026-02-23,6500000.0,Ben,McCoy,33.13133009,-117.33428707,5170 Carlsbad Boulevard,Residential,3925.0,6500000.0,0,Pacific Sotheby's Int'l Realty,Allison James Estates & Homes,Pacific Sotheby's Int'l Realty,Ben McCoy,Sancia,Obermueller,SWWATKMAU,Maurice,Watkins,,1153229957,92008 - Carlsbad,San Diego,Closed,True,8.0,SingleFamilyResidence,0.15,,SouthwestRiversideCounty,2024.0,5170.0,NDP2601610,5.0,Carlsbad,4.0,2026-02-23,,2026-01-17,2025-12-27,CA,True,,ThreeOrMore,0.15,3.0,,4.0,Carlsbad Unified,92008,0.0,6534.0,CRMLS,CRMLS_CRP,False,False,False
Newport,Newport,,True,False,3000000.0,1153224747,2026-02-17,3000000.0,Amelie,Mason,33.604588,-117.902366,310 Fernando Street 410,Residential,1490.0,3000000.0,0,Pacific Sotheby's Int'l Realty,Pacific Sotheby's Int'l Realty,Pacific Sotheby's Int'l Realty,Amelie Mason,Nicolai,Glazer,NP60794,Amelie,Mason,Monthly,1153224747,NP - Balboa Peninsula,Orange,Closed,True,2.0,Condominium,0.8587,Newport Bay Towers (NBYT),Newport,1963.0,310.0,NP26037328,2.0,Newport Beach,2.0,2026-02-17,Nicolai,2026-01-23,2025-12-20,CA,False,,ThreeOrMore,37407.0,2.0,False,2.0,Newport Mesa Unified,92661,1065.0,37407.0,CRMLS,CRMLS_CRM,False,False,False
BeverlyHillsGreaterLa,SouthBay,Wood,True,True,2495000.0,1153203173,2026-02-18,2495000.0,Matthew,Boelk,34.123288,-118.265117,3927 Edenhurst,Residential,2238.0,2495000.0,0,Vista Sotheby¡¯s International Realty,Keller Williams Realty Los Feliz,,Matthew Boelk,,,CLW-C135599,Lori,Harris,,1153203173,606 - Atwater,Los Angeles,Closed,,3.0,SingleFamilyResidence,0.1194,,BeverlyHillsGreaterLa,1925.0,3927.0,SB26019965,4.0,Los Angeles,4.0,2026-02-18,Brock,2026-01-28,2026-01-28,CA,False,1.0,One,5200.0,4.0,False,0.0,Los Angeles Unified,90039,0.0,5200.0,CRMLS,CRMLS_CRM,False,False,False
SanDiego,SanDiego,Carpet,True,False,850000.0,1153200389,2026-02-18,850000.0,Thomas,Jacobs,32.74425705,-117.18240734,1806 McKee St A1,Residential,1430.0,850000.0,0,1st Class Real Estate SD,Compass,,Thomas Jacobs,,,SAND-685951,Jenna,Klinchock,Monthly,1153200389,92110 - Old Town Sd,San Diego,Closed,,2.0,Condominium,,Old Town,SanDiego,1982.0,1806.0,260003946SD,3.0,San Diego,2.0,2026-02-18,,2026-02-18,2026-02-18,CA,True,2.0,Two,,,False,2.0,,92110,600.0,,CRMLS,CRMLS_SAND,False,False,False
,PasadenaFoothills,,False,False,1075000.0,1153200242,2026-02-18,1040000.0,Teresa,Piasky,34.225224,-118.253818,3425 Montrose Avenue,Residential,2210.0,1075000.0,0,Coldwell Banker Realty,Coldwell Banker Top Team,,Teresa Piasky,,,TRSANCVIV,Vivian,Sanchez,,1153200242,635 - La Crescenta/Glendale Montrose & Annex,Los Angeles,Closed,False,6.0,SingleFamilyResidence,0.1646,,,1949.0,3425.0,P1-25917,1.0,Glendale,2.0,2026-02-18,,2026-02-18,2026-02-18,CA,False,1.0,One,7172.0,,,2.0,,91214,,7172.0,CRMLS,CRMLS_CRF,False,False,False
OrangeCounty,OrangeCounty,,False,False,1500000.0,1153198933,2026-02-18,1500000.0,Christine,Demerjian,33.60984,-117.661361,26885 Pueblonuevo,Residential,2180.0,1500000.0,0,RE/MAX TerraSol,E Realty,,Christine Demerjian,,,OCHADDYAZ,Yazen,Haddad,Annually,1153198933,MC - Mission Viejo Central,Orange,Closed,True,3.0,SingleFamilyResidence,0.251,other,OrangeCounty,1971.0,26885.0,OC26037148,3.0,Mission Viejo,4.0,2026-02-18,,2026-02-18,2026-02-17,CA,True,2.0,Two,10935.0,1.0,False,3.0,Saddleback Valley Unified,92691,159.0,10935.0,CRMLS,CRMLS_CRM,False,False,False
BeverlyHillsGreaterLa,BeverlyHillsGreaterLa,"Tile,Wood",True,False,1550000.0,1153193316,2026-02-18,1550000.0,Sally,Forster Jones,34.170406,-118.629957,23105 Dolorosa Street,Residential,1705.0,1550000.0,0,Compass,Compass,Compass,Sally Forster Jones,Sharon,Levi,CLW-X18193,Sally,Forster Jones,,1153193316,WHLL - Woodland Hills,Los Angeles,Closed,,0.0,SingleFamilyResidence,0.4118,,BeverlyHillsGreaterLa,1953.0,23105.0,26653781,2.0,Woodland Hills,3.0,2026-02-18,Sharon,2026-02-18,2026-02-18,CA,False,1.0,One,17936.0,,False,,,91367,,17936.0,CRMLS,CRMLS_CL,False,False,False
,SanDiego,,False,False,1310000.0,1153193279,2026-02-17,1310000.0,Sander,Harth,32.82326818,-117.20243804,4182 Seri Street,Residential,1684.0,1310000.0,0,Compass,eXp Realty of Southern CA,Compass,Sander Harth,Michelle,Gorman,183036,Kate,Goodwin,,1153193279,92117 - Clairemont Mesa,San Diego,Closed,True,4.0,SingleFamilyResidence,0.3145,Clairemont,,1961.0,4182.0,260003917SD,3.0,San Diego,4.0,2026-02-17,,2026-01-20,2026-01-14,CA,True,1.0,One,13700.0,,False,2.0,,92117,,13700.0,CRMLS,CRMLS_SAND,False,False,False
BayEast,BayEast,"Carpet,Concrete",,False,619000.0,1153188921,2026-02-18,620000.0,Heather,Gonzalez,37.771656,-122.2303155,505 Lancaster St 3,Residential,1870.0,619000.0,0,Compass,Compass,Compass,Heather Gonzalez,Juan Carlos,Gonzalez,CCBE-149520514,Sharon,Alva,Monthly,1153188921,,Alameda,Closed,True,1.0,Condominium,0.1576,,BayEast,2006.0,505.0,41124414,2.0,Oakland,1.0,2026-02-18,,2026-02-18,2026-02-18,CA,False,,ThreeOrMore,6863.0,,False,1.0,,94601,255.0,6863.0,CRMLS,CRMLS_CCBE,False,False,False
,Conejo,"Carpet,Wood",False,False,1625000.0,1153186301,2026-02-18,1625000.0,Brian,Graver,34.196837,-118.848509,1662 E Janss Road,Residential,3652.0,1625000.0,0,"Pinnacle Estate Properties, Inc.",Redfin Corporation,,Brian Graver,,,F207013463,Mark,Bayliss,,1153186301,TOE - Thousand Oaks East,Ventura,Closed,,3.0,SingleFamilyResidence,0.59,,,1996.0,1662.0,226000757,4.0,Thousand Oaks,4.0,2026-02-18,,2025-12-19,2026-02-18,CA,True,1.0,One,25700.0,,,3.0,,91362,,25700.0,CRMLS,CRMLS_VCR,False,False,False
BeverlyHillsGreaterLa,PalosVerdesPeninsula,,False,False,3000000.0,1153184684,2026-02-18,3000000.0,Rodman,Amiri,34.039345,-118.407154,2929 Motor Avenue,Residential,3037.0,3000000.0,0,Merit Real Estate,Equity Union,,Rodman Amiri,,,CLW-C111314,Maria,Ballon,,1153184684,C08 - Cheviot Hills/Rancho Park,Los Angeles,Closed,True,2.0,SingleFamilyResidence,0.1396,,OutOfAreaBoard,1988.0,2929.0,PV26036520,4.0,Los Angeles,4.0,2026-02-18,,2026-01-17,2026-01-17,CA,True,2.0,Two,6079.0,1.0,False,2.0,Los Angeles Unified,90064,0.0,6079.0,CRMLS,CRMLS_CRM,False,False,False
SanDiego,SanDiego,,False,False,1800000.0,1153184403,2026-02-18,1800000.0,Christopher,Torres,32.68787672,-117.18254053,943 F Avenue,Residential,1640.0,1800000.0,0,Pacific Sotheby's International Realty,Pacific Sotheby's International Realty,,Christopher Torres,,,SAND-708954,Christopher,Torres,,1153184403,92118 - Coronado,San Diego,Closed,,2.0,Condominium,,Coronado Village,SanDiego,2022.0,943.0,260003887SD,4.0,Coronado,3.0,2026-02-18,,2026-02-18,2026-02-18,CA,False,,ThreeOrMore,,,False,1.0,,92118,,,CRMLS,CRMLS_SAND,False,False,False
SanDiego,SanDiego,,False,False,2650000.0,1153184401,2026-02-18,2650000.0,Rande,Turner,33.07374723,-117.30797327,1515 Neptune Ave.,Residential,806.0,2650000.0,0,Pacific Sotheby's International Realty,Pacific Sotheby's International Realty,Pacific Sotheby's International Realty,Rande Turner,Melissa,James,SAND-650647,Rande,Turner,,1153184401,92024 - Encinitas,San Diego,Closed,False,3.0,SingleFamilyResidence,,Encinitas,SanDiego,1950.0,1515.0,260003888SD,1.0,Encinitas,1.0,2026-02-18,Melissa,2026-02-18,2026-02-18,CA,False,1.0,One,,,False,1.0,,92024,,,CRMLS,CRMLS_SAND,False,False,False
OutOfAreaBoard,Southland,,True,True,3400000.0,1153180145,2026-02-18,3400000.0,Dennis,Chernov,34.135237,-118.390116,11818 Laurel Hills Road,Residential,4148.0,3400000.0,0,Equity Union,Compass,Compass,Dennis Chernov,Craig,Strong,CLW-X46948,Nancy,Gerber,,1153180145,STUD - Studio City,Los Angeles,Closed,False,2.0,SingleFamilyResidence,0.306,,OutOfAreaBoard,1948.0,11818.0,SR26035605,4.0,Studio City,6.0,2026-02-18,,2026-02-18,2026-02-18,CA,True,,ThreeOrMore,13329.0,1.0,False,2.0,Los Angeles Unified,91604,0.0,13329.0,CRMLS,CRMLS_CRM,False,False,False
ContraCosta,ContraCosta,"Carpet,Tile",,False,935000.0,1153173925,2026-02-17,935000.0,Eli,Beyder,37.76045926,-122.39972353,526 Wisconsin St,Residential,1200.0,935000.0,0,Real Broker,Real Broker,,Eli Beyder,,,CCBE-166024729,Eli,Beyder,Monthly,1153173925,,San Francisco,Closed,False,1.0,Condominium,1.83,,ContraCosta,1978.0,526.0,41124374,2.0,San Francisco,2.0,2026-02-17,,2026-01-05,2026-01-05,CA,True,1.0,One,79715.0,,False,1.0,,94107-0000,1081.0,79715.0,CRMLS,CRMLS_CCBE,False,False,False
ContraCosta,ContraCosta,"Carpet,Stone,Vinyl,Wood",True,False,6149000.0,1153172685,2026-02-27,6400000.0,Mary,Bonham,37.83716394,-121.96655529,1669 Calle Arroyo,Residential,5337.0,6149000.0,4,The Agency,NonMember/Member-Other Board,The Agency,Mary Bonham,Erin,Carrigg,CCBE-CCNMBR,NonAgent Represented,Buyer,,1153172685,,Contra Costa,Closed,True,3.0,SingleFamilyResidence,0.601,DIABLO C.C.,ContraCosta,1964.0,1669.0,41124372,5.0,Diablo,4.0,2026-02-27,,2026-02-22,2026-02-18,CA,True,2.0,Two,26180.0,,False,3.0,San Ramon Valley,94528,,26180.0,CRMLS,CRMLS_CCBE,False,False,False
ContraCosta,ContraCosta,Carpet,,False,500000.0,1153170457,2026-02-19,500000.0,Liz,Gallagher,37.87593645,-122.18283207,73 Brookwood 30,Residential,673.0,500000.0,0,Coldwell Banker,Coldwell Banker,,Liz Gallagher,,,CCBE-183507020,Liz,Gallagher,Monthly,1153170457,,Contra Costa,Closed,True,1.0,Condominium,0.0,BROOKWOOD,ContraCosta,1962.0,73.0,41124361,1.0,Orinda,1.0,2026-02-19,,2026-02-18,2026-02-18,CA,False,1.0,One,0.0,,False,1.0,,94563,830.0,0.0,CRMLS,CRMLS_CCBE,False,False,False
NorthSanDiegoCounty,NorthSanDiegoCounty,,True,False,755950.0,1153168650,2026-02-23,755950.0,Karen,Morton,32.932424,-117.085299,11892 Cypress Canyon Road 2,Residential,1129.0,755950.0,0,Compass,Compass,,Karen Morton,,,180552,Karen,Morton,Monthly,1153168650,92131 - Scripps Miramar,San Diego,Closed,True,2.0,Condominium,1.1853,,NorthSanDiegoCounty,2000.0,11892.0,NDP2601568,3.0,San Diego,2.0,2026-02-23,,2026-01-28,2026-01-21,CA,True,2.0,Two,51633.0,0.0,False,1.0,San Diego Unified,92131,206.0,51633.0,CRMLS,CRMLS_CRP,False,False,False
CaliforniaDesert,CaliforniaDesert,"Carpet,Tile",True,True,1050000.0,1153146927,2026-02-17,975000.0,Jennifer,Carter,33.756727,-116.34308,29 Rawhide Circle,Residential,2764.0,1050000.0,0,Carter & Company,The Mason Group,,Jennifer Carter,,,CDAR-D73541,Peggy,Mason,Monthly,1153146927,324 - East Palm Desert,Riverside,Closed,True,4.0,Condominium,0.1,The Lakes Country Cl,CaliforniaDesert,1987.0,29.0,219143398DA,4.0,Palm Desert,3.0,2026-02-17,,2026-02-17,2010-08-09,CA,True,1.0,One,4356.0,,False,2.0,Oak Grove,92211,859.0,4356.0,CRMLS,CRMLS_CDAR,False,False,False
